TickCount,AgentID,Layer,AgentType,X,Y,Alive,Age,Stage,Energy,Gravid,EggCount,LarvaCount,waterVolume,Resting,RestingDuration,TimeWithoutRest,Elevation,Buildings,Population,tp,t2m
100,311f7e35-24fb-4db9-892f-5522c604c9e3,Mosquitoes,LivingAgent,41.872564,9.672542,1,327,ADULT,0.457,0,0,0,0,0,0,0,1243.0,0.0,54.09,0.0,22.13
100,b6f87355-5461-40ae-88ce-ecfdac546e36,Mosquitoes,LivingAgent,41.846799,9.651127,1,286,ADULT,0.758,0,0,0,0,0,0,0,1185.0,3.0,82.04,0.0,22.13
100,b83f5bdd-8ac7-4470-8e7f-2cd7387a46d7,Mosquitoes,LivingAgent,41.857201,9.676787,1,1895,ADULT,0.528,0,0,0,0,0,0,0,1249.0,1.0,66.94,0.0,22.13
100,1477f167-9dd1-4737-9440-ca2d0c74aa5d,Mosquitoes,LivingAgent,41.871666,9.649455,1,222,LARVA,0.758,0,0,0,0,0,0,0,1178.0,0.0,78.12,0.0,22.13
100,bbb31970-ffa2-4d99-bfbc-2410afbc4397,Mosquitoes,LivingAgent,41.872977,9.639738,1,39,ADULT,0.798,0,0,0,0,0,0,0,1164.0,1.0,56.92,0.0,22.13
100,afdb2577-cc8f-4641-9037-d2d79b266358,Mosquitoes,LivingAgent,41.84438,9.643755,1,210,LARVA,0.821,0,0,0,0,0,0,0,1162.0,2.0,63.41,0.0,22.13
100,acb320af-58cd-4357-9e28-b62110680261,Mosquitoes,LivingAgent,41.870597,9.651655,1,774,ADULT,0.499,0,0,0,0,1,2,0,1187.0,1.0,78.48,0.0,22.13
100,c91b9373-a9f5-45d9-ac09-3bed60401ceb,Mosquitoes,LivingAgent,41.845259,9.6171,1,201,PUPA,0.789,0,0,0,0,0,0,0,1100.0,0.0,6.83,0.2542,18.23
100,040b3566-8b76-4c07-bc9a-2a670ba44988,Mosquitoes,LivingAgent,41.851526,9.649168,1,314,ADULT,0.608,0,0,0,0,1,1,0,1176.0,2.0,70.71,0.0,22.13
100,5cd45dbb-6da2-487d-aab7-4aec5ca36ffb,Mosquitoes,LivingAgent,41.870591,9.669511,1,1277,ADULT,0.725,0,0,0,0,1,1,0,1324.0,0.0,44.88,0.0,22.13
